104,134,5,-39.51842337,-2.97839,-0.551235,-1.467803029
105,134,6,-39.08211906,2.342024,0.997282,-1.031498721
106,134,12,-42.30164306,-3.258334,1.066622,-4.251022714
107,134,19,-39.44543408,3.244722,0.280653,-1.394813736
108,134,24,-36.91580424,-4.001044,-0.30416,1.134816098
109,134,25,-42.10033262,-6.964679,1.325543,-4.049712277
110,134,29,-38.5841949,2.61751,0.773583,-0.53357456
111,135,2,-16.59930741,-8.460561,0.98392,1.587927059
112,135,5,-22.04242549,-9.0661,-0.798565,-3.85519102
113,135,6,-15.93031335,3.655205,1.073626,2.256921116
114,135,12,-18.21953662,-5.966301,1.046446,-0.032302151
115,135,19,-16.76484372,-3.295456,0.289733,1.422390746
116,135,24,-19.74300026,-5.019273,-0.504817,-1.555765787
117,135,25,-17.96511307,-2.841137,1.426236,0.222121403
118,135,29,-16.75261039,-5.559884,0.834423,1.434624076
119,136,2,-10.71386848,-3.212107,1.050839,0.295985292
120,136,5,-17.46638113,1.412137,-1.177657,-6.456527356
121,136,6,-7.668677169,0.092347,1.295114,3.341176603
122,136,12,-12.81881917,-5.0799,1.104873,-1.808965402
123,136,19,-10.88088207,-4.528713,0.370537,0.128971704
124,136,24,-12.56719172,-10.913007,-0.842418,-1.557337947
125,136,25,-10.51196345,0.769655,1.661211,0.497890318
126,136,29,-11.56957808,-0.008925,0.944434,-0.55972431
127,137,2,-3.772788391,1.769807,1.630738,1.364501788
128,137,5,-10.54697461,0.440458,-0.957831,-5.409684435
129,137,6,-1.26106997,-1.442,1.909479,3.876220208
130,137,12,-5.060926919,-0.271007,1.587673,0.076363259
131,137,19,-0.798587563,-1.721788,0.878009,4.338702615
132,137,24,-10.68276451,-5.31034,-0.973771,-5.545474334
133,137,25,-4.715874688,7.16987,1.963281,0.421415491
134,137,29,-5.948331764,2.757947,0.852029,-0.811041586
135,138,2,-21.18563189,-6.680677,1.688603,-0.246833032
136,138,5,-21.67209918,-1.020717,-0.152469,-0.733300315
137,138,6,-19.86206065,0.114339,2.081493,1.076738214
138,138,12,-21.18843705,-2.506201,1.413702,-0.249638189
139,138,19,-18.02926097,-2.641138,1.517927,2.909537887
140,138,24,-23.15591634,-5.992849,-1.008814,-2.21711748
141,138,25,-22.28424389,14.034345,1.274279,-1.345445033
142,138,29,-22.90349193,-4.353629,-0.028957,-1.964693073
143,139,2,-11.2612317,2.49591,0.836191,2.629117566
144,139,5,-10.69307145,-2.620045,-0.291027,3.197277819
145,139,6,-10.66618718,-4.850412,2.003211,3.224162085
146,139,12,-12.0207381,-7.06519,0.221205,1.869611172
147,139,19,-10.02119706,-4.633542,2.166246,3.869152205
148,139,24,-14.7701367,-0.965614,-2.102737,-0.879787428
149,139,25,-14.50057937,-19.604579,0.002178,-0.610230107
150,139,29,-15.77004186,10.973453,-1.365385,-1.879692598
151,140,2,-6.979420619,3.197708,0.436855,4.369578562
152,140,5,-6.344314167,1.111532,-0.791159,5.004685014
153,140,6,-6.197424452,-1.801432,2.06526,5.151574729
154,140,12,-8.433794781,-2.19288,-0.300932,2.9152044
155,140,19,-5.790972559,1.033307,2.394242,5.558026622
156,140,24,-12.53785524,1.180171,-2.860387,-1.188856063
157,140,25,-12.70760807,10.720199,-0.326763,-1.358608884
158,140,29,-14.33535079,-6.244204,-1.761174,-2.98635161
159,141,2,-8.681320945,5.379987,0.82111,3.564272722
160,141,5,-8.664690355,3.147455,-0.180526,3.580903312
161,141,6,-7.424818281,2.209696,2.556516,4.820775386
162,141,12,-10.14813287,1.86172,-0.122636,2.097460792
163,141,19,-6.94591945,6.97264,3.109437,5.299674217
164,141,24,-14.45527851,-3.867524,-2.989748,-2.209684842
165,141,25,-13.70863494,1.838238,-0.568563,-1.463041276
166,141,29,-15.81435883,-1.128909,-2.368998,-3.568765159
167,142,2,-26.45902423,12.322744,1.229011,1.189801942
168,142,5,-26.65239967,7.157489,-0.179999,0.996426501
169,142,6,-25.82460522,-0.082945,3.055954,1.824220956
170,142,12,-26.68859267,4.845789,0.212231,0.960233505
171,142,19,-25.57589046,1.075172,3.490303,2.072935713
172,142,24,-28.37874156,3.881413,-3.221266,-0.729915387
173,142,25,-27.81391967,18.521202,-0.288177,-0.165093498
174,142,29,-28.72308206,-4.071642,-2.403433,-1.074255888
175,143,2,-12.08585974,14.58112,2.526953,3.004652855
176,143,5,-13.15351783,4.79065,0.266832,1.936994763
177,143,6,-10.37005626,-1.693594,3.552897,4.720456328
178,143,12,-12.44661703,5.309377,1.775364,2.64389556
179,143,19,-10.75380013,-19.597115,3.221514,4.336712465
180,143,24,-16.49343693,-3.952055,-2.116899,-1.402924334
181,143,25,-14.65624331,18.634278,1.149146,0.434269284
182,143,29,-17.0247536,11.448314,-1.17639,-1.93424101
183,144,2,-7.833318428,1.29135,3.821306,2.741616851
184,144,5,-8.263367238,4.986245,0.558973,2.311568041
185,144,6,-6.098272204,2.71428,4.521782,4.476663075
186,144,12,-9.225147465,-1.656425,3.110808,1.349787814
187,144,19,-6.010337325,1.416837,3.616007,4.564597954
188,144,24,-13.00031503,-5.284631,-1.806167,-2.425379746
189,144,25,-12.29848697,1.50734,2.315326,-1.723551688
190,144,29,-13.92677207,-5.1104,-0.56686,-3.351836789
191,145,2,-22.94132196,4.034391,3.403072,1.002832996
192,145,5,-23.47662356,0.0842,-0.681762,0.467531393
193,145,6,-21.74650514,0.946949,4.799007,2.197649817
194,145,12,-22.6312799,2.820029,2.596114,1.312875054
195,145,19,-19.38089655,12.249515,3.807384,4.563258409
196,145,24,-24.47971541,-4.481775,-3.084236,-0.535560452
197,145,25,-24.32595784,7.688174,2.369045,-0.381802882
198,145,29,-25.08514036,1.226525,-0.680411,-1.140985409
199,146,2,-11.49947472,-0.600126,0.935724,-0.016880129
200,146,5,-10.61716983,-8.630561,-2.62444,0.865424761
201,146,6,-9.518799395,4.778365,3.724294,1.963795197
202,146,12,-11.521111,-6.554483,-0.08295,-0.038516408
203,146,19,-8.971223682,-1.162178,3.532645,2.511370909
204,146,24,-13.70086374,-5.168336,-5.19409,-2.218269146
205,146,25,-12.54235862,-3.626509,0.61696,-1.059764028
206,146,29,-13.83535146,-7.826113,-1.8344,-2.35275687
207,147,2,-9.557307338,-8.553365,0.04791,1.663374159
208,147,5,-11.32728635,-6.006723,-2.820065,-0.106604849
209,147,6,-6.700379922,2.36774,3.284881,4.520301575
210,147,12,-9.933840306,-7.069842,-1.122815,1.286841191
211,147,19,-7.397807612,7.591924,3.618046,3.822873885
212,147,24,-13.86749487,-12.068458,-5.76772,-2.646813368
213,147,25,-12.29810606,-9.014731,-0.373696,-1.077424558
214,147,29,-13.57759826,-7.168439,-2.613506,-2.356916765
215,148,2,-8.077659417,-6.940611,0.709401,1.455815098
216,148,5,-9.709306403,-12.036586,-2.164334,-0.175831888
217,148,6,-5.427734547,-1.285925,3.900381,4.105739968
218,148,12,-8.239289637,-5.703762,-0.610122,1.294184878
219,148,19,-5.45030578,-8.086942,4.277471,4.083168735
220,148,24,-12.77424193,-5.745115,-5.700896,-3.240767412
221,148,25,-10.10133846,3.142199,-0.282838,-0.56786394
222,148,29,-11.49104641,1.478236,-2.94276,-1.957571892
223,149,2,-7.365704919,-10.256187,1.221887,1.893909431
224,149,5,-9.294645667,-11.492862,-1.906464,-0.035031316
225,149,6,-5.161476315,-2.931427,4.117341,4.098138035
226,149,12,-6.883629165,-7.418727,-0.021501,2.375985185
227,149,19,-4.818974615,-9.454077,4.246804,4.440639735
228,149,24,-12.06426033,-9.942115,-5.282837,-2.804645982
229,149,25,-8.68749798,12.521075,0.2023,0.57211637
230,149,29,-10.28790116,-0.274764,-2.56312,-1.028286811
231,150,2,-6.023593055,1.709487,1.416134,3.370344465
232,150,5,-9.020179999,3.670981,-1.558098,0.373757521
233,150,6,-4.87064125,1.503318,4.168503,4.52329627
234,150,12,-3.970601512,-3.391404,0.166486,5.423336008
235,150,19,-3.53948723,6.292257,4.3193,5.854450291
236,150,24,-11.10163169,-11.835661,-5.024569,-1.707694172
237,150,25,-5.906977674,-2.937571,0.211053,3.486959847
238,150,29,-7.398304018,0.474309,-2.592535,1.995633502
239,151,2,-8.447340547,6.008055,1.308622,1.09610672
240,151,5,-9.964331449,-0.113564,-1.404761,-0.420884182
241,151,6,-5.846704083,1.382674,3.876224,3.696743184
242,151,12,-8.957441171,3.935785,0.132694,0.586006096
243,151,19,-5.833650351,5.933231,4.047673,3.709796917
244,151,24,-13.07891035,-6.904702,-4.675366,-3.535463085
245,151,25,-10.38095533,21.033428,0.146463,-0.837508068
246,151,29,-12.10840455,8.795012,-2.4649,-2.564957278
247,152,2,-14.21120854,0.195606,1.276598,0.764974817
248,152,5,-15.6899867,-3.183318,-1.583814,-0.713803341
249,152,6,-12.00437331,1.881977,3.546972,2.971810048
250,152,12,-14.10788625,-0.617442,0.298826,0.868297106
251,152,19,-12.44981074,11.477346,3.466346,2.526372616
252,152,24,-17.07376873,-5.0696,-4.228542,-2.097585372
253,152,25,-15.22993831,-1.418871,0.506666,-0.25375495
254,152,29,-16.67353084,-2.81603,-1.842815,-1.697347484
255,153,2,-17.92537278,-4.200545,2.419376,1.274006073
256,153,5,-19.26006392,-0.802196,-0.990747,-0.060685071
257,153,6,-16.69093491,3.462475,3.829252,2.508443936
258,153,12,-17.87986039,4.571033,1.718691,1.319518455
259,153,19,-15.95439885,10.181637,3.091321,3.244979999
260,153,24,-20.39001787,0.822834,-2.970173,-1.190639019
261,153,25,-18.99836786,-2.367523,1.742692,0.201010984
262,153,29,-20.81017428,-4.284946,-0.69282,-1.610795434
263,154,2,-9.837104036,13.872898,4.762948,3.678724023
264,154,5,-9.086133523,8.283931,1.801215,4.429694536
265,154,6,-9.677846215,6.522676,4.970155,3.837981844
266,154,12,-10.86326815,9.889057,4.006837,2.652559907
267,154,19,-8.855549364,10.144192,4.044206,4.660278695
268,154,24,-13.93510446,-3.038825,-0.973212,-0.419276397
269,154,25,-13.89616618,4.109416,2.554858,-0.380338117
270,154,29,-16.26028634,3.924528,-0.626731,-2.744458278
271,155,2,-10.33480241,5.531051,3.576635,3.705390936
272,155,5,-9.20927502,1.478509,2.06607,4.830918325
273,155,6,-10.18352229,9.509873,4.314301,3.856671053
274,155,12,-11.08808653,9.600255,2.548501,2.952106814
275,155,19,-9.373626424,4.445751,4.331202,4.666566921
276,155,24,-14.1937314,13.748874,-1.521043,-0.15353806
277,155,25,-14.28533322,11.297165,0.867378,-0.245139877
278,155,29,-16.58556032,-2.223479,-2.027514,-2.545366974
279,156,2,-9.893997652,-9.174131,2.909404,4.481137919
280,156,5,-10.32142287,-2.834271,1.971039,4.053712704
281,156,6,-9.01416347,-2.979882,3.67513,5.360972101
282,156,12,-11.05577114,-8.595636,1.92424,3.319364436
283,156,19,-8.753583743,17.505016,3.938034,5.621551828
284,156,24,-15.57062749,-11.259837,-1.444883,-1.195491915
285,156,25,-14.51436852,-8.002634,0.336765,-0.139232951
286,156,29,-17.01766118,-12.40112,-2.169818,-2.642525605
287,157,2,-8.205357409,18.859544,2.97411,4.290140954
288,157,5,-8.146778105,17.587435,2.167194,4.348720259
289,157,6,-7.266695515,22.289696,3.754961,5.228802848
290,157,12,-9.574417474,19.401997,1.937048,2.92108089
291,157,19,-6.91528547,-3.145206,4.103622,5.580212893
292,157,24,-14.04154671,7.963118,-1.44372,-1.546048348
293,157,25,-13.45598053,10.439646,0.2244,-0.960482165
294,157,29,-15.71519276,4.142254,-2.350139,-3.219694396
295,158,2,-8.573338131,-4.303542,3.297424,3.675593917
296,158,5,-7.971775914,-5.878165,2.338149,4.277156134
297,158,6,-7.662398686,6.963086,3.833207,4.586533362
298,158,12,-9.911104573,-3.606905,2.339411,2.337827475
299,158,19,-7.070304975,-1.224729,3.996691,5.178627073
300,158,24,-14.35661953,-18.171483,-1.085234,-2.107687479
301,158,25,-14.01836332,3.914646,0.5737,-1.769431276
302,158,29,-15.21902881,-3.881726,-2.024653,-2.970096766
303,159,2,-9.76406819,-17.019779,3.961056,4.345565171
304,159,5,-9.865562828,5.2958,2.694655,4.244070534
305,159,6,-8.925009419,-16.756905,3.954248,5.184623942
306,159,12,-10.80755983,-8.488431,3.185777,3.302073528
307,159,19,-8.079682842,2.906303,3.718073,6.02995052
308,159,24,-15.42725964,-12.561327,-0.284502,-1.317626282
309,159,25,-14.68770178,-2.476153,1.318875,-0.578068415
310,159,29,-17.07278048,-6.288839,-1.299136,-2.963147116
311,160,2,-9.014309232,2.381785,4.125072,3.654526198
312,160,5,-8.490341016,5.148634,2.898002,4.178494414
313,160,6,-8.532040394,17.295681,3.743666,4.136795037
314,160,12,-10.163271,6.848969,3.502089,2.505564431
315,160,19,-8.134624346,-5.089261,3.332601,4.534211084
316,160,24,-13.7601232,10.295904,0.321726,-1.091287771
317,160,25,-13.43307312,-2.598847,1.610536,-0.764237688
318,160,29,-15.44160518,4.110718,-0.840725,-2.772769753
319,161,2,-8.713195377,-3.664947,3.749538,3.738246374
320,161,5,-8.353329204,-2.54976,2.561585,4.098112547
321,161,6,-8.259980368,-3.981549,3.445068,4.191461384
322,161,12,-9.939309698,-12.033001,3.17524,2.512132053
323,161,19,-7.920137797,17.6786,3.056829,4.531303955
324,161,24,-13.62728756,-26.077099,0.209309,-1.175845813
325,161,25,-13.27382748,0.269718,1.487471,-0.822385725
326,161,29,-15.14664969,-21.844388,-0.766166,-2.695207943
327,162,2,-8.604691596,7.253516,3.309597,3.785480196
328,162,5,-8.091027983,5.653481,2.007325,4.299143808
329,162,6,-7.471579924,-0.016065,3.601905,4.918591868
330,162,12,-9.738007454,3.660788,2.549786,2.652164338
331,162,19,-6.778180336,19.275724,3.444574,5.611991455
332,162,24,-14.12959134,-1.432914,-0.766983,-1.73941955
333,162,25,-13.90182694,2.674873,1.051387,-1.511655144
334,162,29,-14.96729204,-4.290272,-1.339632,-2.577120253
335,163,2,-8.843105261,-3.013366,3.291873,3.308709004
336,163,5,-8.790538561,2.395592,1.825115,3.361275705
337,163,6,-7.343204851,0.96771,3.594371,4.808609415
338,163,12,-10.47522013,-3.365732,2.564348,1.676594134
339,163,19,-5.872285505,9.064125,3.35312,6.27952876
340,163,24,-15.00322158,-12.180954,-0.8172,-2.851407312
341,163,25,-14.5142969,-4.522986,1.173197,-2.36248263
342,163,29,-15.39339042,-4.221977,-1.198228,-3.24157615
343,164,2,-7.021286468,22.687269,4.11903,3.224418928
344,164,5,-8.144376863,0.282322,3.197971,2.101328533
345,164,6,-5.868196491,7.307199,3.946977,4.377508906
346,164,12,-9.278099134,5.162377,3.32302,0.967606263
347,164,19,-3.999200038,1.669831,3.81777,6.246505358
348,164,24,-14.52526605,7.42496,0.045122,-4.279560649
349,164,25,-13.35115247,-3.636595,1.194895,-3.105447076
350,164,29,-14.27198213,0.829191,-1.439314,-4.026276737
351,165,2,-4.71513406,8.924529,4.159352,2.719793844
352,165,5,-2.010160155,2.002226,4.122645,5.424767749
353,165,6,-3.311676573,5.852891,3.569913,4.123251331
354,165,12,-7.368737831,0.565621,3.40144,0.066190073
355,165,19,-1.550208192,-1.656198,3.678249,5.884719713
356,165,24,-11.0767153,-7.329194,0.892979,-3.641787399
357,165,25,-11.38045392,-5.985173,0.838867,-3.945526015
358,165,29,-14.09862983,-3.672264,-1.588669,-6.66370193
359,166,2,-2.053244746,0.557265,3.753413,2.867912403
360,166,5,2.841731291,2.597144,4.833678,7.76288844
361,166,6,-1.283547935,4.842369,2.945445,3.637609214
362,166,12,-5.744918209,4.226378,2.995698,-0.823761059
363,166,24,-8.062577498,-2.232475,1.474417,-3.141420348
364,166,25,-10.05724425,-1.720167,0.098353,-5.136087099
365,166,29,-14.15183055,-0.423681,-1.986014,-9.230673399
366,167,2,-2.148418016,1.414751,3.051995,1.82379381
367,167,5,4.32660313,3.031539,5.190958,8.298814957
368,167,6,-0.749777995,1.455835,2.111596,3.222433832
369,167,12,-5.610376437,1.796566,2.336933,-1.63816461
370,167,19,1.727095075,12.390179,3.056365,5.699306902
371,167,24,-5.758235071,14.465472,1.909634,-1.786023244
372,167,25,-10.40004131,2.379902,-0.689736,-6.42782948
373,167,29,-14.02146783,-5.093592,-2.286647,-10.049256
374,168,2,-3.041404404,-0.18079,2.76415,1.797385892
375,168,5,5.42837445,2.629526,6.170184,10.26716475
376,168,6,-2.470427752,-1.710991,1.605717,2.368362543
377,168,12,-5.509331277,-0.20579,1.988954,-0.670540981
378,168,19,0.397352474,12.897723,3.070072,5.23614277
379,168,24,-3.996739339,0.954776,2.520441,0.842050956
380,168,25,-10.87886043,4.985172,-1.540781,-6.040070138
381,168,29,-13.85759563,-3.197132,-2.891132,-9.018805335
382,169,2,-4.259301858,5.780803,2.520335,2.233701132
383,169,5,4.571252569,8.072971,6.608991,11.06425556
384,169,6,-4.467468248,3.584597,1.140916,2.025534742
385,169,12,-6.337900067,6.219897,1.792983,0.155102923
386,169,19,-1.855311241,0.582787,2.816503,4.637691749
387,169,24,-3.597946191,7.031615,3.016743,2.895056799
388,169,25,-11.84669814,-0.935488,-1.919676,-5.353695151
389,169,29,-14.10512867,4.299991,-2.998254,-7.612125679
390,170,2,-3.639493896,8.714035,2.555242,1.66478192
391,170,5,5.592829033,4.857537,6.967885,10.89710485
392,170,6,-3.916206604,5.307848,1.035772,1.388069212
393,170,12,-5.745836133,5.777535,1.83133,-0.441560317
394,170,19,-0.749903996,-4.066163,2.80872,4.55437182
395,170,24,-2.595578055,9.757134,3.307169,2.708697761
396,170,25,-11.98272195,2.193818,-2.057871,-6.678446133
397,170,29,-13.27353543,16.107885,-3.085836,-7.969259615
398,171,2,-3.484284917,9.798701,2.708851,0.225927908
399,171,5,5.77877229,13.577897,7.354641,9.488985115
400,171,6,-2.506276511,2.469291,1.083334,1.203936314
401,171,12,-5.865568238,8.278976,1.957352,-2.155355413
402,171,19,0.079038121,-2.665588,2.937923,3.789250946
403,171,24,-2.742550332,12.79504,3.523229,0.967662493
404,171,25,-11.63376088,2.865403,-2.14244,-7.923548058
405,171,29,-13.01863219,-1.050991,-3.219378,-9.308419364
406,172,2,-3.371791467,8.760342,2.499289,1.534764693
407,172,5,5.926905199,8.825665,7.429911,10.83346136
408,172,6,-3.233631022,4.213862,1.017605,1.672925138
409,172,12,-5.66541331,5.354879,1.668565,-0.75885715
410,172,19,-0.217014703,6.429227,3.083573,4.689541457
411,172,24,-2.907272718,6.780645,3.353546,1.999283442
412,172,25,-11.76932373,0.798026,-2.503829,-6.86276757
413,172,29,-13.14611069,0.919841,-3.571955,-8.239554527
414,173,2,-3.752567708,8.844661,2.271604,1.9589136
415,173,5,5.571131369,11.916206,7.425679,11.28261268
416,173,6,-4.073021748,3.608819,0.888267,1.638459559
417,173,12,-5.795212204,4.446514,1.403431,-0.083730896
418,173,19,-0.965647664,7.90405,3.10488,4.745833644
419,173,24,-2.718628526,-4.671226,3.244598,2.992852781
420,173,25,-12.01239316,0.41404,-2.780039,-6.300911849
421,173,29,-13.31340041,9.078153,-3.786777,-7.601919105
422,174,2,-4.016836804,5.56548,2.442121,1.370005597
423,174,5,5.419951591,4.027187,7.719275,10.80679399
424,174,6,-4.515551902,5.475817,0.893069,0.871290499
425,174,12,-5.919118751,2.594234,1.596781,-0.532276349
426,174,19,-1.431544582,6.328594,3.100517,3.95529782
427,174,24,-2.449865251,4.291592,3.533759,2.93697715
428,174,25,-12.17344029,-3.312684,-2.725824,-6.786597888
429,174,29,-13.32210907,9.083947,-3.738259,-7.935266674
430,175,2,-3.574580759,-0.171228,2.920103,0.864400113
431,175,5,6.12317553,6.733871,8.386062,10.5621564
432,175,6,-3.449327601,-0.774971,0.998048,0.989653271
433,175,12,-5.73185859,-1.34346,2.117604,-1.292877718
434,175,19,-0.497164949,24.601869,3.147541,3.941815923
435,175,24,-2.661316356,11.609415,4.164894,1.777664516
436,175,25,-11.89530103,-7.938533,-2.527474,-7.456320156
437,175,29,-13.06875502,-14.795893,-3.608375,-8.629774148
438,176,2,-3.548738878,8.566119,3.014665,0.890499786
439,176,5,5.898299249,9.713792,8.739687,10.33753791
440,176,6,-2.823883169,7.136832,0.987987,1.615355496
441,176,12,-5.872756707,5.355908,2.194719,-1.433518042
442,176,19,-0.139762935,8.870848,3.227462,4.29947573
443,176,24,-2.886474747,4.923904,4.384841,1.552763918
444,176,25,-11.69130301,-0.73688,-2.637891,-7.252064343
445,177,2,-3.651147087,5.409029,2.797112,0.663947358
446,177,5,6.094527731,6.431645,8.819997,10.40962218
447,177,6,-3.554008428,9.144047,0.921387,0.761086017
448,177,12,-5.840055301,5.605825,1.893929,-1.524960855
449,177,19,-0.503607101,-5.732869,3.382621,3.811487344
450,177,24,-2.534259295,-4.017325,4.206999,1.78083515
451,177,25,-11.84273718,-0.265302,-3.016048,-7.52764273
452,178,2,-4.059096284,6.106132,2.646632,1.147445558
453,178,5,5.463495842,10.295701,9.099721,10.67003768
454,178,6,-4.557241141,2.722568,0.785847,0.649300701
455,178,12,-6.063955566,4.110343,1.690677,-0.857413724
456,178,19,-1.411904095,10.93297,3.469498,3.794637747
457,178,24,-2.295680255,-9.052072,4.273651,2.910861587
458,178,25,-12.15551066,-0.05871,-3.3813,-6.94896882
459,178,29,-13.30016868,8.348503,-4.415727,-8.093626839
460,179,2,-4.08134108,8.90766,2.689862,1.737638544
461,179,5,5.57393671,13.255239,9.68944,11.39291633
462,179,6,-4.522844944,-1.170906,0.725003,1.29613468
463,179,12,-6.075645754,5.085097,1.672801,-0.25666613
464,179,19,-1.52098558,9.996858,3.647085,4.297994044
